"PlayerName","playerid","Date","Team","Opp","season","Age","BatOrder","Pos","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Spd","wRC+","wBSR","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","XX%","wFB","wSL","wCT","wCB","wCH","wSF","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCS%","piCU%","piFA%","piFC%","piFS%","piSI%","piSL%","piXX%","pivCH","pivCS","pivCU","pivFA","pivFC","pivFS","pivSI","pivSL","pivXX","piCH-X","piCS-X","piCU-X","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piXX-X","piCH-Z","piCS-Z","piCU-Z","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwCS","piwCU","piwFA","piwFC","piwFS","piwSI","piwSL","piwXX","piwCH/C","piwCS/C","piwCU/C","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Aaron Judge",15640,"2021-09-21","NYY","TEX",2021,29,"3","DH",1,4,4,2,0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0.5,1,2,0,0,15,6,9,0,0,0,0,0.25,0,0.5,1.5,2,1,0.5,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.812041282653809,1.64686248370613,2.13108564087357,0.14285714,437.184679525178,0,0.0982400178909302,-0.0261000152677298,0.124340035021305,2.74699997901917,0.275388449430466,0.815249979496002,NA,0,0.129010185599327,-0.00850724740647563,0.46666667,88.57142857,0.2,80.66666667,0.13333333,86,NA,NA,0.2,84.66666667,NA,NA,NA,0.194705337285995,0.0278522334992886,1.39493429660797,NA,-0.057690255343914,NA,2.78150481837136,0.928407783309619,69.7467148303986,NA,-1.9230085114638,NA,0.14285714,0.625,0.4,1,0.6,0.66666667,0.53333333,0.75,0.13333333,1,0,2,0,0,3,3,0.33333333,0,0.66666667,0,0,1,0.06666667,0.13333333,NA,0.33333333,0.2,NA,NA,0.26666667,91,85.8000030517578,NA,91.8,80.6000010172526,NA,NA,81.0999984741211,5.05000019073486,-0.445000022649765,NA,-7.59800033569336,4.15000025431315,NA,NA,-4.97749996185303,8.10000038146973,2.63499999046326,NA,2.94400005340576,-1.29333337148031,NA,NA,3.4524998664856,-0.298400223255157,1.39414068311453,NA,0.464674547314644,0.0276032574474812,NA,NA,-0.0289666354656219,-29.8400223255157,69.7070341557264,NA,9.29349094629288,0.920108581582705,NA,NA,-0.724165886640549,0.14285714,0.625,0.4,1,0.6,0.66666667,0.53333333,22.18181818,0.2,NA,NA,0.06666667,0.13333333,NA,0.33333333,0.2,0.06666667,84.8704630533854,NA,NA,91.2660980224609,86.0160980224609,NA,92.0061584472656,80.7835286458333,70.6020965576172,-3.1323668162028,NA,NA,4.37391996383667,-1.35721004009247,NA,-6.91700592041016,5.28242333730062,-8.92393016815186,1.64450136820475,NA,NA,7.04286003112793,1.38575625419617,NA,1.87469062805176,-2.86061986287435,3.67175006866455,-0.0575032979249954,NA,NA,-0.298400223255157,1.39414068311453,NA,0.464674547314644,0.0276032574474812,0.0285366624593735,-1.91677659749985,NA,NA,-29.8400223255157,69.7070341557264,NA,9.29349094629288,0.920108581582705,2.85366624593735,0.14285714,0.625,0.4,1,0.6,0.66666667,0.53333333,3,106.430440266927,15.1964747111003,2,0.66666667,109.079,3,1,"2021-09-21",0
"Aaron Judge",15640,"2021-09-20","NYY","TEX",2021,29,"3","RF",1,3,4,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.666666666,1,1,1,0,13,5,8,1,0,0,0.25,0,1,0.75,0.666666666,1.416666666,0,0.666666666,1,0.333333333,0.333333333,0.333333333,0,0,1,0,0.612456798553467,0.986335146305514,1.47055830347295,1.60119047125,302.310520863429,-0.0102675638627261,0.149529993534088,-0.0132099986076355,0.162739992141724,1.52799999713898,0.153182953596115,0.869249999523163,NA,0,0.114711754024029,0.057310096555338,0.46153846,94.16666667,0.30769231,83.5,NA,NA,NA,NA,0.23076923,81.66666667,NA,NA,NA,0.781256020069122,0.542120814323425,NA,NA,-0.321142464876175,NA,13.0209336678187,13.5530203580856,NA,NA,-10.7047488292058,NA,0.16666667,0.42857143,0.30769231,1,1,1,0.53846154,0.75,0,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,0.38461538,NA,NA,0.07692308,0.30769231,NA,NA,0.23076923,94.3,NA,NA,93.5,83.4250030517578,NA,NA,81.7333374023438,-0.242000007629395,NA,NA,11.9399995803833,3.22249984741211,NA,NA,-6.50333340962728,11.7080001831055,NA,NA,5.51999998092651,0.0974999815225601,NA,NA,5.53999964396159,0.209335684776306,NA,NA,0.565973937511444,0.538316521793604,NA,NA,-0.319659896194935,4.18671369552612,NA,NA,56.5973937511444,13.4579130448401,NA,NA,-10.6553298731645,0.16666667,0.42857143,0.30769231,1,1,1,0.53846154,24.55555556,0.23076923,NA,NA,0.38461538,NA,NA,0.07692308,0.30769231,NA,81.7502644856771,NA,NA,94.3819213867187,NA,NA,93.5258026123047,83.4514465332031,NA,-6.12882995605469,NA,NA,-0.124533820152283,NA,NA,11.5673999786377,3.75418019294739,NA,4.03992652893066,NA,NA,10.2130020141602,NA,NA,3.71738004684448,-1.80842995643616,NA,-0.319659896194935,NA,NA,0.209335684776306,NA,NA,0.565973937511444,0.538316521793604,NA,-10.6553298731645,NA,NA,4.18671369552612,NA,NA,56.5973937511444,13.4579130448401,NA,0.16666667,0.42857143,0.30769231,1,1,1,0.53846154,3,98.5877075195312,21.7965977986654,0,0,105.799,2,0.66666667,"2021-09-20",0
"Aaron Judge",15640,"2021-09-19","NYY","CLE",2021,29,"3","CF",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,19,5,14,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,-1.04059826109324,-0.556375103925809,0.14285714,-100,0,-0.0653500035405159,-0.0653500035405159,0,-1.46700000762939,-0.147067666053772,0.697499990463257,NA,0,-0.114700153470039,0.0210083908406054,0.63157895,90.16666667,0.15789474,84.33333333,NA,NA,NA,NA,0.10526316,74.5,0.10526316,80,NA,-0.3667813539505,-0.0539900101721287,NA,NA,-0.220161870121956,-0.394964128732681,-3.05651128292084,-1.79966700573762,NA,NA,-11.0080935060978,-19.7482064366341,0.5,0.85714286,0.63157895,0.66666667,0.5,0.58333333,0.36842105,0.75,0.26315789,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,0.57894737,0.05263158,0.10526316,NA,0.15789474,NA,NA,0.10526316,90.1181807084517,90,79.5500030517578,NA,84.2999979654948,NA,NA,74.3500061035156,-5.51545437899503,0.0399999991059303,-6.09000015258789,NA,-0.136666665474574,NA,NA,-12.3500003814697,9.72636413574219,8.5,2.24499988555908,NA,4.11666679382324,NA,NA,1.52999997138977,-0.430651344358921,0.0652640759944916,-0.392481692135334,NA,-0.0537388771772385,NA,NA,-0.219240367412567,-3.91501222144474,6.52640759944916,-19.6240846067667,NA,-1.79129590590795,NA,NA,-10.9620183706284,0.41666667,1,0.63157895,0.6,0.57142857,0.58333333,0.36842105,30.13333333,0.10526316,NA,NA,0.57894737,0.05263158,0.10526316,NA,0.15789474,NA,74.4237976074219,NA,NA,90.1801091974432,90.0942993164062,79.626953125,NA,84.3750305175781,NA,-12.3908996582031,NA,NA,-5.45813439109109,0.487572014331818,-5.96304988861084,NA,0.324646870295207,NA,-0.339214503765106,NA,NA,8.84482505104759,6.96676015853882,0.891765534877777,NA,2.9920965830485,NA,-0.219240367412567,NA,NA,-0.430651344358921,0.0652640759944916,-0.392481692135334,NA,-0.0537388771772385,NA,-10.9620183706284,NA,NA,-3.91501222144474,6.52640759944916,-19.6240846067667,NA,-1.79129590590795,NA,0.45454545,0.875,0.63157895,0.6,0.57142857,0.58333333,0.42105263,2,88.5063323974609,11.2990818023682,0,0,101.082,1,0.5,"2021-09-19",0
"Aaron Judge",15640,"2021-09-18","NYY","CLE",2021,29,"3","RF",1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,19,10,9,0,0,0,0.25,0,1,0.25,0,0.25,0,0,2,0,0.666666666,0.333333333,0,0,0,0,0.172929137945175,-0.468287123978576,0.0159360331888589,0.14285714,5.28881749641486,-0.00342252128757536,-0.123879998922348,-0.124870002269745,0.000990000087767839,-1.98100006580353,-0.198596492409706,0.69225001335144,NA,0,-0.0654219314455986,-0.113530754048185,0.47368421,92.55555556,NA,NA,0.36842105,87.42857143,NA,NA,NA,NA,0.15789474,85.33333333,NA,-0.943118870258331,NA,0.0339786261320114,NA,NA,-0.625171899795532,-10.4790985584259,NA,0.48540894474302,NA,NA,-20.8390633265177,0.23076923,0.83333333,0.42105263,1,0.6,0.75,0.31578947,0.5,0.10526316,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.21052632,0.31578947,0.15789474,0.26315789,0.05263158,NA,NA,NA,90.8499984741211,87.7999979654948,85.5,93.7,85.4000015258789,NA,NA,NA,-2.22749996185303,2.3700000445048,-4.28999996185303,-6.40599975585937,2.78999996185303,NA,NA,NA,9.52000045776367,2.97666676839193,1.34333340326945,8.21600036621094,1.61000001430511,NA,NA,NA,-0.127074431627989,0.346151053905487,-0.620979901403189,-0.809766255319118,-0.313796043395996,NA,NA,NA,-3.17686079069972,5.76918423175812,-20.699330046773,-16.1953251063824,-31.3796043395996,NA,NA,NA,0.1,0.77777778,0.42105263,1,0.71428571,0.75,0.47368421,23.46666667,NA,NA,NA,0.36842105,0.36842105,0.15789474,0.10526316,NA,NA,NA,NA,NA,92.8551722935268,87.4842442103795,85.4827982584635,91.0461502075195,NA,NA,NA,NA,NA,-3.42339488438198,2.84920774187361,-4.49265321095784,-7.66258001327515,NA,NA,NA,NA,NA,8.41653987339565,1.58599063328334,0.220094998677572,6.06416988372803,NA,NA,NA,NA,NA,-0.0492531247437,0.032355010509491,-0.620979901403189,-0.887587562203407,NA,NA,NA,NA,NA,-0.703616067767143,0.462214435849871,-20.699330046773,-44.3793781101704,NA,NA,0.09090909,0.875,0.42105263,1,0.71428571,0.75,0.42105263,3,95.746327718099,12.1327247619629,0,0,103.946,2,0.66666667,"2021-09-18",0
"Aaron Judge",15640,"2021-09-17","NYY","CLE",2021,29,"3","RF",1,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.5,0,1,2,0,17,5,12,0,0,0,0,0.25,0,0.5,1.25,1.75,0.75,0.5,0,0.666666666,0,0.333333333,0,1,0,0,0.72139348089695,1.34686245411679,1.83108561128422,0.14285714,375.927182222198,-0.00342252128757536,0.124859929084778,-0.0100800152868032,0.134939938783646,0.981000006198883,0.0983458757400513,0.596249997615814,NA,0,0.101387150585651,0.108021536347761,0.29411765,92.8,0.52941176,83.66666667,NA,NA,0.11764706,81,0.05882353,84,NA,NA,NA,1.11724400520325,0.269731074571609,NA,-0.0126128792762756,-0.048719260841608,NA,22.3448801040649,2.99701193968455,NA,-0.630643963813782,-4.8719260841608,NA,0.4,0.57142857,0.47058824,0.5,1,0.75,0.41176471,0.75,0.11764706,1,1,1,0,0,3,3,0.33333333,0.33333333,0.33333333,0,0,1,0.23529412,NA,NA,0.05882353,0.52941176,0.11764706,NA,0.05882353,92.5,NA,NA,93.5999984741211,83.6333346896701,80.9499969482422,NA,83.5999984741211,-5.99749994277954,NA,NA,-9.13000011444092,1.50444444020589,-0.669999957084656,NA,-8.52000045776367,11.1224994659424,NA,NA,2.89000010490417,3.12333340115017,-2.72499990463257,NA,4.53000020980835,1.3656040430069,NA,NA,-0.294733971357346,0.267529036849737,-0.0126011073589325,NA,-0.0484484992921352,34.1401010751724,NA,NA,-29.4733971357346,2.97254485388597,-0.630055367946625,NA,-4.84484992921352,0.375,0.55555556,0.47058824,0.33333333,1,0.75,0.52941176,21.38461538,0.05882353,NA,0.11764706,0.23529412,NA,NA,0.05882353,0.52941176,NA,83.5537033081055,NA,80.9156494140625,92.4858245849609,NA,NA,93.6043014526367,83.5786471896701,NA,-8.74104022979736,NA,-0.470094799995422,-5.85722494125366,NA,NA,-8.74804019927979,1.75507397121853,NA,3.19799995422363,NA,-4.34149503707886,9.91628074645996,NA,NA,1.69202995300293,1.88460604349772,NA,-0.0484484992921352,NA,-0.0126011073589325,1.3656040430069,NA,NA,-0.294733971357346,0.267529036849737,NA,-4.84484992921352,NA,-0.630055367946625,34.1401010751724,NA,NA,-29.4733971357346,2.97254485388597,NA,0.42857143,0.5,0.47058824,0.33333333,1,0.75,0.58823529,3,105.895528157552,15.7788073221842,1,0.33333333,107.44,3,1,"2021-09-17",0
"Aaron Judge",15640,"2021-09-16","NYY","@BAL",2021,29,"3","DH-RF",1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,21,7,14,0,0,0,0,0.4,0,0,0,0,0,0,2,0,0.666666666,0.333333333,0,0,0,0,0,-1.30074782636655,-0.695468879907261,0.14285714,-100,0,-0.221759662032127,-0.221759662032127,0,-1.02199995517731,-0.099031001329422,1.3471200466156,NA,0,-0.145893335342407,-0.0187242594957507,0.47619048,94.3,0.23809524,85,NA,NA,0.04761905,82,0.23809524,85.2,NA,NA,NA,-0.85199898481369,-0.123015835881233,NA,0,-0.402054011821747,NA,-8.5199898481369,-2.46031671762466,NA,0,-8.04108023643494,NA,0.30769231,1,0.57142857,0.5,0.875,0.75,0.38095238,0.6,0.14285714,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,0.28571429,NA,NA,0.19047619,0.23809524,0.04761905,NA,0.23809524,93.0999959309896,NA,NA,95.8499984741211,85.1799987792969,82.0999984741211,NA,85.2,-5.92000007629395,NA,NA,-9.91499996185303,2.80400009155273,1.26999998092651,NA,-9.16800003051758,10.0699996948242,NA,NA,2.50999999046326,0.271999979019165,-4.98000001907349,NA,4.32799987792969,-0.534044958651066,NA,NA,-0.313717547804117,-0.122283719480038,0,NA,-0.400339998304844,-8.9007493108511,NA,NA,-7.84293869510293,-2.44567438960075,0,NA,-8.00679996609688,0.3,0.81818182,0.57142857,0.66666667,0.77777778,0.75,0.52380952,24.53333333,0.23809524,NA,0.04761905,0.28571429,NA,NA,0.19047619,0.23809524,NA,84.906298828125,NA,81.7964019775391,92.8000284830729,NA,NA,95.568000793457,84.8729797363281,NA,-8.96382369995117,NA,1.85545003414154,-5.69045193990072,NA,NA,-9.72301006317139,3.30744209289551,NA,2.58494396209717,NA,-6.87431001663208,8.86250495910645,NA,NA,1.46895825862885,-1.16773195266724,NA,-0.400339998304844,NA,0,-0.534044958651066,NA,NA,-0.313717547804117,-0.122283719480038,NA,-8.00679996609688,NA,0,-8.9007493108511,NA,NA,-7.84293869510293,-2.44567438960075,NA,0.3,0.81818182,0.57142857,0.66666667,0.77777778,0.75,0.52380952,3,92.1514078776042,-1.84673563639323,0,0,103.637,2,0.66666667,"2021-09-16",0
"Aaron Judge",15640,"2021-09-15","NYY","@BAL",2021,29,"2","RF",1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,24,8,16,0,0,0,0,0.4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,-1.30074782636655,-0.695468879907261,0.14285714,-100,0,-0.10588400810957,-0.10588400810957,0,-1.24599993228912,-0.120736435055733,0.78904002904892,NA,0,-0.132160604000092,-0.00203285160595457,0.5,95.25,0.04166667,85,NA,NA,0.16666667,80,0.29166667,85.85714286,NA,NA,NA,-0.525139927864075,-0.0663621425628662,NA,-0.0749989598989487,-0.551196992397308,NA,-4.37616606553396,-6.63621425628662,NA,-1.87497399747372,-7.87424274853298,NA,0.5,0.75,0.58333333,0.875,0.83333333,0.85714286,0.33333333,0.8,0.08333333,1,2,0,0,3,0,3,0.33333333,0.66666667,0,0,1,0,0.375,NA,NA,0.125,0.04166667,0.16666667,NA,0.29166667,94.2333306206597,NA,NA,98.0333353678385,84.5999984741211,80,NA,85.7428588867188,1.73666667938232,NA,NA,-11.1000010172526,1.25,-6.32000017166138,NA,2.44714300973075,11.6344443427192,NA,NA,3.41666666666667,-1.27999997138977,-3.2574999332428,NA,8.09142848423549,-0.301786821335554,NA,NA,-0.220449037849903,-0.0660248249769211,-0.0747272148728371,NA,-0.5483802780509,-3.35318690372838,NA,NA,-7.34830126166344,-6.60248249769211,-1.86818037182093,NA,-7.83400397215571,0.46153846,0.72727273,0.58333333,0.83333333,0.875,0.85714286,0.45833333,23.44444444,0.29166667,NA,0.16666667,0.375,NA,NA,0.125,0.04166667,NA,85.4027186802455,NA,79.6545715332031,93.905266655816,NA,NA,97.7098286946615,84.2666015625,NA,2.63721438816615,NA,-6.68223237991333,1.88510767618815,NA,NA,-10.7728004455566,1.89692997932434,NA,6.36279841831752,NA,-5.58004474639893,10.1963289048937,NA,NA,2.21931664148966,-2.34484004974365,NA,-0.5483802780509,NA,-0.0747272148728371,-0.301786821335554,NA,NA,-0.220449037849903,-0.0660248249769211,NA,-7.83400397215571,NA,-1.86818037182093,-3.35318690372838,NA,NA,-7.34830126166344,-6.60248249769211,NA,0.46153846,0.72727273,0.58333333,0.83333333,0.875,0.85714286,0.45833333,3,87.1341145833333,-5.8328971862793,0,0,94.2813,0,0,"2021-09-15",0
"Aaron Judge",15640,"2021-09-14","NYY","@BAL",2021,29,"2","CF-RF",1,4,5,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0.25,1,2,0,0,26,12,14,0,0,0,0.2,0.2,1,0.4,1,1.4,0.75,0,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.539647030830383,0.931712890816098,1.53699183727539,0.14285714,253.10751689108,-0.00342252128757536,0.130056038498878,-0.0240519940853119,0.15410803258419,1.32000005245209,0.127906978130341,0.509599983692169,NA,0,0.0525787547230721,0.202633259917495,0.53846154,91.35714286,0.19230769,81.8,0.07692308,88.5,0.11538462,78,0.07692308,84,NA,NA,NA,-0.0205914489924908,-0.246355161070824,-0.11732317507267,-0.0400216393172741,1.3862624168396,NA,-0.147081778517791,-4.92710322141647,-5.8661587536335,-1.33405464390914,69.31312084198,NA,0.14285714,0.58333333,0.34615385,0,0.85714286,0.66666667,0.46153846,0.6,0.11538462,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,0.53846154,0.07692308,NA,NA,0.19230769,0.11538462,NA,0.07692308,91.3571428571429,88.4499969482422,NA,NA,82,77.9666646321615,NA,84.25,2.17000007629395,3.30499982833862,NA,NA,0.501999998092651,-0.259999990463257,NA,9.96000003814697,10.5614286150251,5.42500019073486,NA,NA,2.34400005340576,-4.74666659037272,NA,4.84500026702881,-0.0217863693833351,-0.116617530584335,NA,NA,-0.245523821562529,-0.0401528924703598,NA,1.38561914861202,-0.155616924166679,-5.83087652921677,NA,NA,-4.91047643125057,-1.33842974901199,NA,69.2809574306011,0.16666667,0.5,0.34615385,0,0.85714286,0.66666667,0.53846154,16.61904762,0.07692308,NA,0.11538462,0.53846154,NA,NA,NA,0.26923077,NA,84.0657501220703,NA,77.8359985351562,91.2227172851562,NA,NA,NA,83.7039969308036,NA,9.24152565002441,NA,-0.174014031887054,1.94773238045829,NA,NA,NA,0.774394580296108,NA,2.94916486740112,NA,-6.25279998779297,9.11465617588588,NA,NA,NA,1.59853417532785,NA,1.38561914861202,NA,-0.0401528924703598,-0.0217863693833351,NA,NA,NA,-0.362141352146864,NA,69.2809574306011,NA,-1.33842974901199,-0.155616924166679,NA,NA,NA,-5.17344788781234,NA,0.16666667,0.5,0.34615385,0,0.85714286,0.66666667,0.53846154,3,90.7351786295573,18.4228604634603,1,0.33333333,108.05,1,0.33333333,"2021-09-14",0
"Aaron Judge",15640,"2021-09-13","NYY","MIN",2021,29,"3","RF",1,3,4,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0.333333333,1,2,0,0,10,6,4,0,0,0,0.25,0,1,0.5,1.333333333,1.833333333,1,0,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.674558788537979,1.19186245608941,1.67608561325684,0.14285714,344.277478806765,-0.00342252128757536,0.42112997174263,-0.0310300029814243,0.452160000801086,2.29299998283386,0.229874670505524,0.832249999046326,NA,0,0.209119901061058,0.296893883529152,0.4,90.5,0.1,82,0.4,91.75,0.1,75,NA,NA,NA,NA,NA,0.0289443805813789,0.0361063815653324,1.39493429660797,-0.221669852733612,NA,NA,0.723609514534473,3.61063815653324,34.8733574151993,-22.1669852733612,NA,NA,0.125,1,0.3,1,1,1,0.2,0.5,0,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,0.1,0.5,NA,0.3,NA,NA,NA,NA,92.4000015258789,89.7200012207031,NA,89.5999959309896,NA,NA,NA,NA,0.479999989271164,-1.43599996566772,NA,-9.55666669209798,NA,NA,NA,NA,12.0600004196167,4.68800010681152,NA,7.46999994913737,NA,NA,NA,NA,-0.260378152132034,1.42998806014657,NA,0.287388160824776,NA,NA,NA,NA,-26.0378152132034,28.5997612029314,NA,9.57960536082586,NA,NA,NA,NA,0,0.75,0.3,NA,1,1,0.4,25.16666667,NA,0.1,NA,0.1,0.5,NA,0.3,NA,NA,NA,74.8518981933594,NA,92.2963027954102,89.6180786132813,NA,89.5398661295573,NA,NA,NA,4.64326000213623,NA,-0.0868073999881744,-0.940278720855713,NA,-9.20389048258463,NA,NA,NA,-8.86303043365479,NA,10.924599647522,3.27212791442871,NA,6.20462354024251,NA,NA,NA,-0.220449045300484,NA,-0.260378152132034,1.42998806014657,NA,0.287388160824776,NA,NA,NA,-22.0449045300484,NA,-26.0378152132034,28.5997612029314,NA,9.57960536082586,NA,NA,0,0.75,0.3,NA,1,1,0.4,3,93.4377848307292,24.3089650472005,1,0.33333333,107.287,2,0.66666667,"2021-09-13",0
"Aaron Judge",15640,"2021-09-12","NYY","@NYM",2021,29,"3","CF",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520299130546622,-0.278187551962904,0.14285714,-100,0,-0.0773839876055717,-0.0773839876055717,0,-0.769000053405762,-0.0858738198876381,1.48539996147156,NA,0,-0.0512298382818699,-0.000866559733994403,0.33333333,92.75,0.58333333,87.42857143,NA,NA,NA,NA,0.08333333,87,NA,NA,NA,-0.0672741606831551,-0.474589049816132,NA,NA,0,NA,-1.68185401707888,-6.77984356880188,NA,NA,0,NA,0.14285714,0.8,0.41666667,0,0.75,0.6,0.41666667,0.5,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.33333333,NA,NA,NA,0.58333333,NA,NA,0.08333333,92.8249969482422,NA,NA,NA,87.4142892020089,NA,NA,87.4000015258789,-4.65250015258789,NA,NA,NA,0.281428558485849,NA,NA,-4.98999977111816,8.59249973297119,NA,NA,NA,3.41428565979004,NA,NA,0.800000011920929,-0.0669582337141037,NA,NA,NA,-0.472278609871864,NA,NA,0,-1.67395584285259,NA,NA,NA,-6.74683728388378,NA,NA,0,0.16666667,0.66666667,0.41666667,1,0.5,0.6,0.5,24.88888889,0.08333333,NA,NA,0.33333333,NA,NA,NA,0.58333333,NA,87.1083984375,NA,NA,92.5406799316406,NA,NA,NA,87.1189836774554,NA,-4.41830015182495,NA,NA,-4.10567235946655,NA,NA,NA,1.02752488000052,NA,-0.659444987773895,NA,NA,7.29135751724243,NA,NA,NA,1.97122982570103,NA,0,NA,NA,-0.0669582337141037,NA,NA,NA,-0.472278609871864,NA,0,NA,NA,-1.67395584285259,NA,NA,NA,-6.74683728388378,NA,0.375,0.5,0.41666667,0.66666667,0.5,0.6,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2021-09-12",0
